"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.373013194E0,4.457494020E-1,6.931183338E0,-2.794194698E0,7.486489098E0
1.378050850E0,4.413150549E-1,6.896990776E0,-2.769771099E0,7.445459871E0
1.383088559E0,4.267289340E-1,6.882244110E0,-2.731987476E0,7.416949315E0
1.388126215E0,4.378907681E-1,6.836700439E0,-2.692809105E0,7.360940300E0
1.393163923E0,4.484969378E-1,6.791442871E0,-2.630726337E0,7.296955998E0
1.398201580E0,4.299896955E-1,6.760783195E0,-2.536188126E0,7.233625008E0
1.403239288E0,4.396859109E-1,6.747076988E0,-2.433049202E0,7.185826327E0
1.408276996E0,4.345616698E-1,6.724235535E0,-2.299619675E0,7.119862219E0
1.413314652E0,4.408829212E-1,6.701896667E0,-2.174013615E0,7.059471077E0
1.418352361E0,4.633677006E-1,6.682747841E0,-2.017715454E0,6.996070610E0
1.423390017E0,4.233437777E-1,6.619153500E0,-1.885520935E0,6.895476938E0
1.428427725E0,4.476046562E-1,6.551982403E0,-1.784275532E0,6.805326040E0
1.433465382E0,4.428648949E-1,6.567205429E0,-1.625429630E0,6.779847929E0
1.438503090E0,4.449780285E-1,6.480973244E0,-1.482929707E0,6.663340014E0
1.443540798E0,4.467011690E-1,6.434300423E0,-1.304162979E0,6.580319517E0
1.448578455E0,4.504881203E-1,6.419918060E0,-1.124884605E0,6.533272750E0
1.453616163E0,4.420508444E-1,6.392234802E0,-9.593558311E-1,6.478922621E0
1.458653819E0,4.428700507E-1,6.325006485E0,-7.907042503E-1,6.389605162E0
1.463691527E0,4.266431928E-1,6.292222977E0,-6.092963219E-1,6.336034754E0
1.468729184E0,4.340487719E-1,6.214829445E0,-4.365940094E-1,6.245247609E0
1.473766892E0,4.268292785E-1,6.178808212E0,-2.676496506E-1,6.199313711E0
1.478804600E0,4.337810576E-1,6.095582962E0,-7.848930359E-2,6.111502125E0
1.483842257E0,4.357826114E-1,6.020287514E0,9.764575958E-2,6.036828880E0
1.488879965E0,4.305967689E-1,5.940830231E0,2.800159454E-1,5.962993069E0
1.493917621E0,4.301669300E-1,5.859580040E0,4.854812622E-1,5.895372243E0
1.498955330E0,4.106933177E-1,5.781419277E0,6.927289963E-1,5.837238330E0
1.503992986E0,4.128006101E-1,5.711082458E0,9.472713470E-1,5.803808249E0
1.509030694E0,4.149537086E-1,5.615328789E0,1.194341660E0,5.755914870E0
1.514068402E0,3.980743885E-1,5.551517487E0,1.429386139E0,5.746386200E0
1.519106059E0,3.885609508E-1,5.483844757E0,1.702776909E0,5.755256913E0
1.524143767E0,3.959598839E-1,5.383896828E0,1.962141991E0,5.743964700E0
1.529181423E0,3.798231781E-1,5.273393631E0,2.241153717E0,5.742448608E0
1.534219132E0,3.736159205E-1,5.197896957E0,2.497016907E0,5.778651665E0
1.539256788E0,3.605090380E-1,5.059611320E0,2.808753014E0,5.798165828E0
1.544294496E0,3.596865237E-1,4.966239452E0,3.054666519E0,5.841566249E0
1.549332205E0,3.377594352E-1,4.827207565E0,3.292445183E0,5.852880453E0
1.554369861E0,3.450125456E-1,4.695247650E0,3.541351318E0,5.891141936E0
1.559407569E0,3.336407542E-1,4.558576584E0,3.775259018E0,5.928281140E0
1.564445225E0,3.180137873E-1,4.412620544E0,3.991982460E0,5.958882177E0
1.569482934E0,3.195777535E-1,4.233559608E0,4.225098610E0,5.989709105E0
1.574520642E0,2.787148952E-1,4.074018478E0,4.436483383E0,6.029734104E0
1.579558298E0,2.576042116E-1,3.924473047E0,4.600079536E0,6.052155019E0
1.584596007E0,2.634629905E-1,3.751449585E0,4.809211731E0,6.105022867E0
1.589633663E0,2.531745434E-1,3.576447010E0,4.985095024E0,6.140540934E0
1.594671371E0,2.315467745E-1,3.361293316E0,5.151820183E0,6.155741861E0
1.599709027E0,2.106150091E-1,3.173007488E0,5.340556145E0,6.215615427E0
1.604746736E0,2.023765892E-1,2.992393255E0,5.532261848E0,6.292955970E0
1.609784444E0,1.844147593E-1,2.805156708E0,5.686502457E0,6.343439378E0
